seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
NC_054953.1-VIRUS||full	0.987	0.107	0.987	dsDNAphage	55046	4	32.900	2.400
NC_039082.1-VIRUS||full	0.633	1.000	1.000	ssDNA	2399	0	75.000	0.000
NC_054993.1-VIRUS||full	1.000	0.093	1.000	dsDNAphage	21840	7	73.000	0.000
NC_054681.1-VIRUS||full	0.993	0.227	0.993	dsDNAphage	49632	12	88.900	1.400
NC_054451.1-VIRUS||full	0.993	0.053	0.993	dsDNAphage	41441	15	74.600	3.000
NC_038407.1-VIRUS||full	0.847	1.000	1.000	ssDNA	1438	1	100.000	0.000
NC_031957.1-VIRUS||full	0.667	0.033	0.667	dsDNAphage	10741	0	14.300	0.000
NC_049477.1-VIRUS||full	0.987	0.007	0.987	dsDNAphage	33271	7	53.100	14.300
NC_040782.1-VIRUS||full	0.593	1.000	1.000	ssDNA	1912	1	100.000	0.000
NC_038379.1-VIRUS||full	0.747	0.013	0.747	dsDNAphage	12775	0	11.100	0.000
NC_055477.1-VIRUS||full	0.607	0.180	0.607	dsDNAphage	11459	0	20.000	0.000
NC_055060.1-VIRUS||full	1.000	0.380	1.000	dsDNAphage	17611	2	24.200	0.000
NC_041896.1-VIRUS||full	1.000	0.173	1.000	dsDNAphage	134071	25	82.800	0.000
NZ_RDQG01000054.1-ARCHAEA||full	0.860	0.040	0.860	dsDNAphage	7536	1	6.200	0.000
NZ_WUBV01000060.1-ARCHAEA||full	0.567	0.033	0.567	dsDNAphage	11258	0	14.300	0.000
NZ_SDJP01000060.1-ARCHAEA||full	0.640	0.880	0.880	ssDNA	6029	0	50.000	0.000
NZ_FJMQ01000181.1-ARCHAEA||full	0.573	0.967	0.967	ssDNA	2089	0	66.700	0.000
NZ_JAANTH010000004.1-ARCHAEA||full	0.793	0.547	0.793	dsDNAphage	13225	0	37.500	12.500
NZ_WHYS01000008.1-ARCHAEA||full	0.527	0.087	0.527	dsDNAphage	6202	0	12.500	0.000
NZ_FOOQ01000013.1-ARCHAEA||full	0.873	0.073	0.873	dsDNAphage	12026	0	7.100	0.000
NZ_QPLT01000032.1-ARCHAEA||full	0.880	0.880	0.880	dsDNAphage	8418	0	55.600	0.000
NZ_SGXV01000167.1-ARCHAEA||full	0.607	0.153	0.607	dsDNAphage	659	0	50.000	0.000
NZ_NHPB01000082.1-ARCHAEA||full	0.793	0.120	0.793	dsDNAphage	16634	0	37.500	8.400
NZ_JAANTI010000016.1-ARCHAEA||full	0.693	0.000	0.693	dsDNAphage	9067	0	15.400	0.000
NZ_PHNJ01000031.1-ARCHAEA||full	0.953	0.047	0.953	dsDNAphage	10436	1	40.000	10.000
NZ_FMZP01000050.1-ARCHAEA||full	0.600	0.000	0.600	dsDNAphage	13923	0	15.800	0.000
NZ_SSNL01000010.1-ARCHAEA||full	0.820	0.520	0.820	dsDNAphage	12503	0	60.000	6.700
NZ_FZMP01000239.1-ARCHAEA||full	0.847	0.980	0.980	ssDNA	1621	0	33.300	0.000
NZ_RFBO01000172.1-BACTERIA||full	0.413	0.933	0.933	ssDNA	1730	0	50.000	0.000
NZ_PEDR01000010.1-BACTERIA||full	0.287	0.927	0.927	ssDNA	1459	0	50.000	0.000
NZ_WSVJ01000146.1-BACTERIA||full	0.447	0.900	0.900	ssDNA	1612	0	33.300	0.000
NZ_JAAZQU010000079.1-BACTERIA||full	0.333	0.947	0.947	ssDNA	3938	0	33.300	0.000
NZ_BGRO01000065.1-BACTERIA||full	0.640	0.013	0.640	dsDNAphage	8110	0	25.000	8.300
NZ_QRBD01000098.1-BACTERIA||full	0.460	1.000	1.000	ssDNA	1518	0	50.000	0.000
NZ_QOFH01000264.1-BACTERIA||full	0.320	0.607	0.607	ssDNA	2255	0	25.000	0.000
NW_024071144.1-EUKARYOTE||full	0.573	0.047	0.573	dsDNAphage	7763	0	11.100	0.000
NW_024072043.1-EUKARYOTE||full	0.673	0.913	0.913	ssDNA	5913	0	25.000	0.000
NW_024537073.1-EUKARYOTE||full	0.700	0.687	0.700	dsDNAphage	10576	0	90.900	0.000
NW_024076204.1-EUKARYOTE||full	0.820	0.920	0.920	ssDNA	1934	0	100.000	0.000
NC_039238.1-VIRUS||full	0.607	0.313	0.607	dsDNAphage	11357	0	80.000	0.000
NC_049848.1-VIRUS||full	1.000	0.273	1.000	dsDNAphage	49742	15	75.000	0.000
NC_047757.1-VIRUS||full	1.000	0.093	1.000	dsDNAphage	83350	6	34.800	0.900
NC_042009.1-VIRUS||full	1.000	0.007	1.000	dsDNAphage	120035	9	38.600	2.600
NC_048047.1-VIRUS||full	1.000	0.007	1.000	dsDNAphage	300012	19	30.800	1.700
NC_047711.1-VIRUS||full	1.000	0.407	1.000	dsDNAphage	40816	9	77.800	0.000
NC_041906.1-VIRUS||full	1.000	0.093	1.000	dsDNAphage	70812	7	91.000	0.000
NC_047907.1-VIRUS||full	0.993	0.247	0.993	dsDNAphage	50100	15	74.000	0.000
NC_047774.1-VIRUS||full	1.000	0.213	1.000	dsDNAphage	39331	11	91.500	0.000
NC_047859.1-VIRUS||full	1.000	0.280	1.000	dsDNAphage	108215	14	92.800	0.000
NC_050144.1-VIRUS||full	1.000	0.260	1.000	dsDNAphage	65542	26	97.800	0.000
NC_048785.1-VIRUS||full	1.000	0.180	1.000	dsDNAphage	112560	14	90.900	0.000
NC_048202.1-VIRUS||full	1.000	0.367	1.000	dsDNAphage	50738	16	78.300	0.000
NC_048820.1-VIRUS||full	1.000	0.020	1.000	dsDNAphage	75774	8	26.500	2.000
NC_048710.1-VIRUS||full	1.000	0.060	1.000	dsDNAphage	42302	11	84.100	1.600
NC_048180.1-VIRUS||full	1.000	0.220	1.000	dsDNAphage	38984	11	93.300	0.000
NC_048650.1-VIRUS||full	1.000	0.027	1.000	dsDNAphage	112111	8	33.000	2.800
NC_039029.1-VIRUS||full	0.613	0.367	0.613	dsDNAphage	10975	0	80.000	0.000
NC_041854.1-VIRUS||full	1.000	0.020	1.000	dsDNAphage	43490	8	62.500	1.800
NC_041914.1-VIRUS||full	1.000	0.880	1.000	dsDNAphage	40981	7	52.100	0.000
NC_047930.1-VIRUS||full	1.000	0.107	1.000	dsDNAphage	40722	7	60.000	0.000
NC_042131.1-VIRUS||full	0.993	0.033	0.993	dsDNAphage	44217	8	66.100	1.800
NC_047707.1-VIRUS||full	1.000	0.127	1.000	dsDNAphage	43648	8	62.200	0.000
NC_041858.1-VIRUS||full	0.993	0.353	0.993	dsDNAphage	48395	9	91.200	0.000
NC_048206.1-VIRUS||full	1.000	0.253	1.000	dsDNAphage	50216	15	82.300	0.000
NC_048109.1-VIRUS||full	0.993	0.027	0.993	dsDNAphage	37014	21	68.100	4.300
NC_047850.1-VIRUS||full	1.000	0.240	1.000	dsDNAphage	49789	15	75.000	0.000
NC_049467.1-VIRUS||full	1.000	0.187	1.000	dsDNAphage	70472	3	71.800	0.000
NC_048630.1-VIRUS||full	1.000	0.273	1.000	dsDNAphage	44551	7	100.000	0.000
NC_054637.1-VIRUS||full	1.000	0.140	1.000	dsDNAphage	46706	11	54.800	1.200
NC_048657.1-VIRUS||full	1.000	0.067	1.000	dsDNAphage	42313	11	84.600	1.500
NC_054972.1-VIRUS||full	1.000	0.087	1.000	dsDNAphage	72942	5	61.200	0.000
NC_047723.1-VIRUS||full	1.000	0.160	1.000	dsDNAphage	132613	32	89.400	0.500
NC_041913.1-VIRUS||full	1.000	0.207	1.000	dsDNAphage	107294	11	57.400	0.000
NC_041926.1-VIRUS||full	0.987	0.000	0.987	dsDNAphage	41212	17	70.400	5.600
NC_048746.1-VIRUS||full	0.993	0.000	0.993	dsDNAphage	74697	6	23.500	2.000
NC_054968.1-VIRUS||full	1.000	0.133	1.000	dsDNAphage	73581	5	61.000	0.000
NC_047969.1-VIRUS||full	1.000	0.187	1.000	dsDNAphage	40797	11	91.700	0.000
NC_048796.1-VIRUS||full	1.000	0.247	1.000	dsDNAphage	69227	25	53.400	0.000
NC_041875.1-VIRUS||full	0.993	0.000	0.993	dsDNAphage	45071	2	26.900	1.900
NC_041961.1-VIRUS||full	1.000	0.033	1.000	dsDNAphage	67003	8	27.400	0.900
NC_047882.1-VIRUS||full	0.993	0.153	0.993	dsDNAphage	110630	13	59.200	0.000
NC_047708.1-VIRUS||full	0.993	0.407	0.993	dsDNAphage	41937	7	63.600	0.000
NC_041990.1-VIRUS||full	1.000	0.127	1.000	dsDNAphage	170486	46	93.300	0.400
NC_048134.1-VIRUS||full	1.000	0.187	1.000	dsDNAphage	142539	22	50.600	1.100
NC_047936.1-VIRUS||full	1.000	0.147	1.000	dsDNAphage	40215	13	93.800	0.000
NC_047748.1-VIRUS||full	0.993	0.067	0.993	dsDNAphage	43545	8	63.200	1.800
NC_041968.1-VIRUS||full	1.000	0.260	1.000	dsDNAphage	86539	15	77.600	0.600
NC_048721.1-VIRUS||full	1.000	0.027	1.000	dsDNAphage	121304	9	34.600	2.400
NC_047773.1-VIRUS||full	1.000	0.213	1.000	dsDNAphage	40917	11	92.000	0.000
NC_049380.1-VIRUS||full	1.000	0.187	1.000	dsDNAphage	69269	4	47.600	0.000
NC_047705.1-VIRUS||full	1.000	0.587	1.000	dsDNAphage	41767	10	94.200	0.000
NC_042129.1-VIRUS||full	1.000	0.320	1.000	dsDNAphage	167340	48	94.900	0.000
NC_048723.1-VIRUS||full	0.987	0.067	0.987	dsDNAphage	120443	9	33.000	2.400
NC_048713.1-VIRUS||full	1.000	0.060	1.000	dsDNAphage	41739	11	82.300	1.600
NC_007636.1-VIRUS||full	1.000	0.087	1.000	dsDNAphage	39209	11	83.700	0.000
NC_052964.1-VIRUS||full	0.993	0.027	0.993	dsDNAphage	63969	18	60.900	2.200
NC_049978.1-VIRUS||full	0.987	0.193	0.987	dsDNAphage	99770	10	65.700	1.000
NC_048163.1-VIRUS||full	1.000	0.160	1.000	dsDNAphage	39139	12	93.900	0.000
NC_054969.1-VIRUS||full	1.000	0.127	1.000	dsDNAphage	74253	5	61.700	0.000
NC_042081.1-VIRUS||full	0.993	0.093	0.993	dsDNAphage	279622	53	48.900	0.300
NC_042001.1-VIRUS||full	1.000	0.100	1.000	dsDNAphage	56567	3	34.600	0.000
NC_048748.1-VIRUS||full	1.000	0.187	1.000	dsDNAphage	109913	15	91.200	0.000
NC_047867.1-VIRUS||full	1.000	0.267	1.000	dsDNAphage	37739	11	97.700	0.000
NC_041967.1-VIRUS||full	1.000	0.873	1.000	dsDNAphage	40332	6	59.600	0.000
NC_047908.1-VIRUS||full	1.000	0.167	1.000	dsDNAphage	40191	11	91.700	0.000
NC_041935.1-VIRUS||full	0.993	0.080	0.993	dsDNAphage	61145	7	80.200	1.200
NC_047801.2-VIRUS||full	1.000	0.187	1.000	dsDNAphage	40202	11	77.100	0.000
NC_048123.1-VIRUS||full	1.000	0.107	1.000	dsDNAphage	43799	6	54.500	0.000
NC_047862.1-VIRUS||full	1.000	0.007	1.000	dsDNAphage	42494	9	48.300	3.300
NC_041950.1-VIRUS||full	1.000	0.047	1.000	dsDNAphage	74208	7	26.100	2.200
NC_048076.1-VIRUS||full	1.000	0.407	1.000	dsDNAphage	41851	6	52.900	0.000
NC_052654.1-VIRUS||full	1.000	0.153	1.000	dsDNAphage	151544	18	59.500	0.400
NC_052981.1-VIRUS||full	0.993	0.027	0.993	dsDNAphage	58304	16	68.700	1.500
NC_039027.1-VIRUS||full	0.673	0.253	0.673	dsDNAphage	10961	0	60.000	0.000
NC_047803.1-VIRUS||full	1.000	0.113	1.000	dsDNAphage	42758	6	69.600	0.000
NC_050146.1-VIRUS||full	1.000	0.300	1.000	dsDNAphage	65374	26	96.800	0.000
NC_039023.1-VIRUS||full	0.527	0.220	0.527	dsDNAphage	10851	0	60.000	0.000
NC_042074.1-VIRUS||full	0.993	0.153	0.993	dsDNAphage	111544	13	59.600	0.000
NC_047842.1-VIRUS||full	1.000	0.240	1.000	dsDNAphage	39683	11	95.700	0.000
NC_047971.1-VIRUS||full	1.000	0.160	1.000	dsDNAphage	39971	11	91.300	0.000
NC_048730.1-VIRUS||full	0.993	0.033	0.993	dsDNAphage	118622	9	35.000	2.500
NC_042065.1-VIRUS||full	0.993	0.027	0.993	dsDNAphage	41843	14	88.100	1.700
NC_041887.1-VIRUS||full	0.993	0.087	0.993	dsDNAphage	131507	5	26.000	1.800
NC_047755.1-VIRUS||full	1.000	0.347	1.000	dsDNAphage	38718	12	91.500	0.000
NC_055043.1-VIRUS||full	1.000	0.173	1.000	dsDNAphage	45884	12	91.900	0.000
NC_047831.1-VIRUS||full	1.000	0.153	1.000	dsDNAphage	37982	11	63.000	0.000
NC_052966.1-VIRUS||full	1.000	0.067	1.000	dsDNAphage	60370	16	56.200	1.200
NC_047819.1-VIRUS||full	1.000	0.367	1.000	dsDNAphage	39155	12	77.600	0.000
NC_047966.1-VIRUS||full	1.000	0.200	1.000	dsDNAphage	41753	7	74.500	0.000
NC_048828.1-VIRUS||full	0.993	0.120	0.993	dsDNAphage	147374	18	70.100	0.800
NC_047984.1-VIRUS||full	1.000	0.273	1.000	dsDNAphage	39739	12	95.700	0.000
NC_047752.1-VIRUS||full	0.993	0.040	0.993	dsDNAphage	36048	21	84.800	4.300
NC_047722.1-VIRUS||full	1.000	0.173	1.000	dsDNAphage	137093	32	88.000	0.500
NC_047703.1-VIRUS||full	1.000	0.333	1.000	dsDNAphage	37503	9	94.200	0.000
NC_047854.1-VIRUS||full	1.000	0.007	1.000	dsDNAphage	28382	12	70.300	13.500
NC_048856.1-VIRUS||full	1.000	0.167	1.000	dsDNAphage	109342	15	90.500	0.000
NC_047916.1-VIRUS||full	0.987	0.160	0.987	dsDNAphage	57984	10	65.900	1.100
NC_054893.1-VIRUS||full	1.000	0.667	1.000	dsDNAphage	49766	15	75.000	0.000
NC_054963.1-VIRUS||full	1.000	0.013	1.000	dsDNAphage	61109	8	72.600	2.700
NC_048196.1-VIRUS||full	1.000	0.140	1.000	dsDNAphage	150789	16	57.100	0.400
NC_049439.1-VIRUS||full	1.000	0.167	1.000	dsDNAphage	157537	42	94.100	0.000
NC_048686.1-VIRUS||full	0.993	0.000	0.993	dsDNAphage	44614	1	34.400	3.300
NC_048684.1-VIRUS||full	0.993	0.000	0.993	dsDNAphage	44957	1	30.000	5.000
NC_047702.1-VIRUS||full	1.000	0.320	1.000	dsDNAphage	42514	10	91.100	0.000
NC_048071.1-VIRUS||full	1.000	0.100	1.000	dsDNAphage	39663	12	86.000	0.000
NC_040715.1-VIRUS||full	0.713	0.507	0.713	dsDNAphage	5103	0	60.000	0.000
NC_047700.1-VIRUS||full	0.987	0.280	0.987	dsDNAphage	42077	9	78.300	0.000
NC_048074.1-VIRUS||full	0.993	0.047	0.993	dsDNAphage	101905	14	32.700	0.600
NC_054971.1-VIRUS||full	1.000	0.093	1.000	dsDNAphage	73419	6	59.800	0.000
NC_054945.1-VIRUS||full	1.000	0.227	1.000	dsDNAphage	167855	45	95.100	0.000
NC_048747.1-VIRUS||full	0.973	0.007	0.973	dsDNAphage	242367	24	50.000	2.800
NC_050147.1-VIRUS||full	1.000	0.307	1.000	dsDNAphage	65420	26	96.700	0.000
NC_047800.1-VIRUS||full	0.993	0.133	0.993	dsDNAphage	44074	10	61.500	0.000
NC_047758.1-VIRUS||full	1.000	0.033	1.000	dsDNAphage	44267	7	65.500	1.800
NC_048176.1-VIRUS||full	0.993	0.007	0.993	dsDNAphage	114982	13	30.100	1.800
NC_042113.1-VIRUS||full	0.993	0.293	0.993	dsDNAphage	92232	16	86.600	0.000
NC_048068.1-VIRUS||full	0.993	0.027	0.993	dsDNAphage	61500	6	20.600	2.000
NC_048728.1-VIRUS||full	0.993	0.020	0.993	dsDNAphage	128215	9	34.200	3.700
NC_042352.1-VIRUS||full	0.967	0.000	0.967	dsDNAphage	50811	6	23.900	4.500
NC_049840.1-VIRUS||full	0.993	0.193	0.993	dsDNAphage	49915	16	74.400	0.000
NC_040686.1-VIRUS||full	0.713	0.927	0.927	ssDNA	1996	0	50.000	0.000
NC_049495.1-VIRUS||full	1.000	0.167	1.000	dsDNAphage	158019	42	94.200	0.000
NC_048161.1-VIRUS||full	1.000	0.100	1.000	dsDNAphage	39568	12	83.700	0.000
NC_042049.1-VIRUS||full	1.000	0.013	1.000	dsDNAphage	35919	5	43.200	11.400
NC_047948.1-VIRUS||full	1.000	0.200	1.000	dsDNAphage	148952	28	63.000	0.500
NC_048706.1-VIRUS||full	0.993	0.007	0.993	dsDNAphage	45880	2	36.900	3.100
NC_047952.1-VIRUS||full	1.000	0.147	1.000	dsDNAphage	42716	13	92.500	0.000
NC_047938.1-VIRUS||full	1.000	0.253	1.000	dsDNAphage	51678	16	78.800	0.000
NC_047749.1-VIRUS||full	1.000	0.127	1.000	dsDNAphage	100291	15	93.300	0.000
NC_047724.1-VIRUS||full	0.993	0.173	0.993	dsDNAphage	140018	32	88.500	0.500
NC_048079.1-VIRUS||full	1.000	0.127	1.000	dsDNAphage	39178	12	90.200	0.000
NC_049943.1-VIRUS||full	0.993	0.007	0.993	dsDNAphage	56169	15	79.000	3.700
NC_047738.1-VIRUS||full	1.000	0.293	1.000	dsDNAphage	42932	8	63.300	0.000
NC_049496.1-VIRUS||full	1.000	0.187	1.000	dsDNAphage	158845	42	96.100	0.000
NC_048170.1-VIRUS||full	0.987	0.020	0.987	dsDNAphage	237239	36	44.000	0.800
NC_047709.1-VIRUS||full	1.000	0.447	1.000	dsDNAphage	44655	9	100.000	0.000
NC_047852.1-VIRUS||full	1.000	0.140	1.000	dsDNAphage	42210	12	90.400	0.000
NC_047756.1-VIRUS||full	0.993	0.007	0.993	dsDNAphage	77950	8	31.200	1.800
NC_054983.1-VIRUS||full	1.000	0.047	1.000	dsDNAphage	40815	21	82.300	1.600
NC_047929.1-VIRUS||full	0.993	0.013	0.993	dsDNAphage	43014	9	72.900	2.100
NC_054674.1-VIRUS||full	1.000	0.280	1.000	dsDNAphage	48873	12	80.000	1.300
NC_041924.1-VIRUS||full	1.000	0.160	1.000	dsDNAphage	45338	14	48.900	1.100
NC_048855.1-VIRUS||full	1.000	0.193	1.000	dsDNAphage	107964	15	93.100	0.000
NC_048067.1-VIRUS||full	1.000	0.000	1.000	dsDNAphage	41490	8	47.400	5.300
NC_048779.1-VIRUS||full	0.973	0.007	0.973	dsDNAphage	238028	24	50.500	3.300
NC_047777.1-VIRUS||full	1.000	0.100	1.000	dsDNAphage	39687	12	86.700	0.000
NC_047832.1-VIRUS||full	1.000	0.160	1.000	dsDNAphage	36556	11	63.600	0.000
NC_039028.1-VIRUS||full	0.620	0.233	0.620	dsDNAphage	10623	0	60.000	0.000
NC_048711.1-VIRUS||full	0.993	0.047	0.993	dsDNAphage	41982	11	83.900	1.600
NC_042012.1-VIRUS||full	1.000	0.020	1.000	dsDNAphage	122611	9	37.400	3.200
NC_054463.1-VIRUS||full	1.000	0.073	1.000	dsDNAphage	44191	13	62.900	1.600
NC_048204.1-VIRUS||full	1.000	0.267	1.000	dsDNAphage	50025	15	83.300	0.000
NC_047923.1-VIRUS||full	1.000	0.287	1.000	dsDNAphage	39422	12	98.000	0.000
NC_048783.1-VIRUS||full	1.000	0.020	1.000	dsDNAphage	75729	8	26.900	1.900
NC_049813.1-VIRUS||full	1.000	0.140	1.000	dsDNAphage	44092	15	89.400	0.000
NC_048700.1-VIRUS||full	1.000	0.180	1.000	dsDNAphage	73138	7	76.600	0.000
NC_047864.1-VIRUS||full	1.000	0.213	1.000	dsDNAphage	37746	11	95.500	0.000
NC_042076.1-VIRUS||full	1.000	0.347	1.000	dsDNAphage	89665	14	63.600	0.700
NC_039024.1-VIRUS||full	0.620	0.367	0.620	dsDNAphage	11461	0	80.000	0.000
NC_047935.1-VIRUS||full	1.000	0.200	1.000	dsDNAphage	37922	11	89.400	0.000
NC_048111.1-VIRUS||full	1.000	0.180	1.000	dsDNAphage	41151	8	79.200	0.000
NC_048821.1-VIRUS||full	0.980	0.007	0.980	dsDNAphage	237439	24	50.000	2.800
NC_048768.1-VIRUS||full	1.000	0.020	1.000	dsDNAphage	74479	6	25.300	2.000
NC_036579.1-VIRUS||full	0.867	0.007	0.867	dsDNAphage	121559	3	27.900	1.200
NC_048724.1-VIRUS||full	1.000	0.040	1.000	dsDNAphage	118837	9	35.900	2.500
NC_042004.1-VIRUS||full	1.000	0.507	1.000	dsDNAphage	40050	6	57.400	0.000
NC_054891.1-VIRUS||full	1.000	0.160	1.000	dsDNAphage	43542	7	60.400	0.000
NC_054959.1-VIRUS||full	0.993	0.113	0.993	dsDNAphage	60843	7	67.100	1.300
NC_043445.1-VIRUS||full	0.620	0.313	0.620	dsDNAphage	11377	0	80.000	0.000
NC_047727.1-VIRUS||full	0.993	0.173	0.993	dsDNAphage	139074	32	88.500	0.500
NC_049372.1-VIRUS||full	1.000	0.093	1.000	dsDNAphage	72642	5	71.400	0.000
NC_047728.1-VIRUS||full	0.993	0.173	0.993	dsDNAphage	136988	32	88.000	0.500
NC_042134.1-VIRUS||full	1.000	0.100	1.000	dsDNAphage	41200	12	50.000	0.000
NC_047890.1-VIRUS||full	1.000	0.107	1.000	dsDNAphage	42250	7	57.100	0.000
NC_042011.1-VIRUS||full	1.000	0.020	1.000	dsDNAphage	121543	9	37.600	3.200
NC_047741.1-VIRUS||full	1.000	0.107	1.000	dsDNAphage	46191	5	50.000	0.000
NC_042010.1-VIRUS||full	1.000	0.000	1.000	dsDNAphage	122411	9	38.700	2.600
NC_042029.1-VIRUS||full	1.000	0.073	1.000	dsDNAphage	42891	16	67.200	1.700
NC_048857.1-VIRUS||full	1.000	0.213	1.000	dsDNAphage	109573	15	89.400	0.000
NC_041885.1-VIRUS||full	1.000	0.140	1.000	dsDNAphage	40438	6	55.300	0.000
NC_044940.1-VIRUS||full	1.000	0.773	1.000	dsDNAphage	48451	11	76.000	0.000
NC_048676.1-VIRUS||full	1.000	0.220	1.000	dsDNAphage	65719	26	94.500	0.000
NC_047725.1-VIRUS||full	0.993	0.167	0.993	dsDNAphage	139980	32	88.500	0.500
NC_042005.1-VIRUS||full	1.000	0.627	1.000	dsDNAphage	41111	7	48.100	0.000
NC_042020.1-VIRUS||full	1.000	0.000	1.000	dsDNAphage	43564	2	27.500	2.000
NC_042345.1-VIRUS||full	1.000	0.180	1.000	dsDNAphage	54954	16	50.700	0.000
NC_049460.1-VIRUS||full	1.000	0.127	1.000	dsDNAphage	30037	12	88.900	0.000
NC_042037.1-VIRUS||full	0.993	0.287	0.993	dsDNAphage	47143	10	74.400	0.000
NC_041915.1-VIRUS||full	1.000	0.513	1.000	dsDNAphage	41211	6	55.100	0.000
NC_048023.1-VIRUS||full	0.987	0.107	0.987	dsDNAphage	39256	11	77.400	0.000
NC_048755.1-VIRUS||full	1.000	0.133	1.000	dsDNAphage	159671	27	36.200	0.400
NC_055048.1-VIRUS||full	0.993	0.187	0.993	dsDNAphage	45758	12	90.800	0.000
NC_049845.1-VIRUS||full	1.000	0.247	1.000	dsDNAphage	49422	15	71.800	0.000
NC_048080.1-VIRUS||full	1.000	0.053	1.000	dsDNAphage	101099	14	34.800	0.600
NC_042140.1-VIRUS||full	1.000	0.273	1.000	dsDNAphage	156798	29	77.500	0.000
NC_049824.1-VIRUS||full	0.993	0.253	0.993	dsDNAphage	50635	15	81.200	0.000
NC_047860.1-VIRUS||full	1.000	0.180	1.000	dsDNAphage	44354	6	62.300	0.000
NC_048797.1-VIRUS||full	0.993	0.133	0.993	dsDNAphage	153907	29	63.700	1.400
NC_055026.1-VIRUS||full	1.000	0.013	1.000	dsDNAphage	39015	15	47.300	12.700
NC_041978.1-VIRUS||full	1.000	0.440	1.000	dsDNAphage	83683	16	74.800	0.000
NC_042348.1-VIRUS||full	0.993	0.060	0.993	dsDNAphage	35447	4	41.900	2.300
NC_042095.1-VIRUS||full	1.000	0.220	1.000	dsDNAphage	120438	14	53.700	0.600
NC_049440.1-VIRUS||full	1.000	0.173	1.000	dsDNAphage	154716	41	96.000	0.000
NC_040617.1-VIRUS||full	0.567	0.993	0.993	ssDNA	2566	0	50.000	0.000
NC_047798.1-VIRUS||full	1.000	0.207	1.000	dsDNAphage	40755	11	91.700	0.000
NC_054967.1-VIRUS||full	1.000	0.140	1.000	dsDNAphage	73333	5	62.000	0.000
NC_054650.1-VIRUS||full	1.000	0.100	1.000	dsDNAphage	44370	11	64.000	0.000
NC_042008.1-VIRUS||full	0.993	0.007	0.993	dsDNAphage	120769	9	38.300	2.000
NC_041862.1-VIRUS||full	1.000	0.267	1.000	dsDNAphage	135219	27	78.100	0.000
NC_048695.1-VIRUS||full	1.000	0.020	1.000	dsDNAphage	74231	6	25.700	3.000
NC_048652.1-VIRUS||full	0.993	0.193	0.993	dsDNAphage	151434	29	62.600	0.400
NC_047975.1-VIRUS||full	1.000	0.007	1.000	dsDNAphage	62108	6	28.800	1.000
NC_048769.1-VIRUS||full	1.000	0.180	1.000	dsDNAphage	122788	14	49.500	0.000
NC_047704.1-VIRUS||full	1.000	0.540	1.000	dsDNAphage	40514	8	87.500	0.000
NC_041949.1-VIRUS||full	1.000	0.020	1.000	dsDNAphage	57440	3	35.100	0.000
NC_048171.1-VIRUS||full	1.000	0.353	1.000	dsDNAphage	45297	9	86.200	0.000
NC_048720.1-VIRUS||full	1.000	0.047	1.000	dsDNAphage	129603	7	34.800	3.100
NC_047982.1-VIRUS||full	1.000	0.160	1.000	dsDNAphage	39551	11	55.600	0.000
NC_047706.1-VIRUS||full	0.993	0.027	0.993	dsDNAphage	43502	6	58.100	0.000
NC_047783.1-VIRUS||full	0.993	0.060	0.993	dsDNAphage	44288	8	71.400	0.000
NC_042066.1-VIRUS||full	1.000	0.213	1.000	dsDNAphage	51062	15	79.000	0.000
NC_048026.1-VIRUS||full	1.000	0.340	1.000	dsDNAphage	45228	8	92.600	0.000
NC_042349.1-VIRUS||full	0.993	0.013	0.993	dsDNAphage	53009	5	31.300	3.000
NC_047797.2-VIRUS||full	1.000	0.207	1.000	dsDNAphage	39959	11	78.700	0.000
NC_041878.1-VIRUS||full	1.000	0.093	1.000	dsDNAphage	355464	21	64.300	0.600
NC_041877.1-VIRUS||full	1.000	0.027	1.000	dsDNAphage	93168	16	38.900	1.600
NC_049456.2-VIRUS||full	1.000	0.147	1.000	dsDNAphage	75070	5	57.900	0.000
NC_048048.1-VIRUS||full	1.000	0.000	1.000	dsDNAphage	293542	17	31.400	1.600
NC_047921.1-VIRUS||full	1.000	0.027	1.000	dsDNAphage	75225	6	26.000	2.900
NC_047805.1-VIRUS||full	1.000	0.200	1.000	dsDNAphage	42161	8	75.500	0.000
NC_048742.1-VIRUS||full	1.000	0.040	1.000	dsDNAphage	127508	7	34.500	2.700
NC_049805.1-VIRUS||full	1.000	0.247	1.000	dsDNAphage	59706	9	41.900	1.200
NC_047934.1-VIRUS||full	1.000	0.100	1.000	dsDNAphage	38569	12	87.500	0.000
NC_049441.1-VIRUS||full	1.000	0.307	1.000	dsDNAphage	166365	43	81.500	0.000
NC_047847.1-VIRUS||full	1.000	0.393	1.000	dsDNAphage	47946	16	83.800	0.000
NC_047917.1-VIRUS||full	1.000	0.193	1.000	dsDNAphage	44985	7	76.000	0.000
NC_042007.1-VIRUS||full	1.000	0.480	1.000	dsDNAphage	41073	6	48.000	0.000
NC_048200.1-VIRUS||full	1.000	0.173	1.000	dsDNAphage	40339	14	84.000	0.000
NC_054890.1-VIRUS||full	0.993	0.093	0.993	dsDNAphage	40963	13	73.500	2.000
NC_042344.1-VIRUS||full	0.993	0.147	0.993	dsDNAphage	55564	17	48.700	1.300
NC_048677.1-VIRUS||full	1.000	0.020	1.000	dsDNAphage	144505	22	43.000	1.600
